,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
11014,3.0,Private,135039.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
17280,1.0,,211601.0,Some-college,10.0,Never-married,,Not-in-family,Black,Female,0.0,0.0,1.0,United-States,<=50K
39054,3.0,Private,167749.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
36650,3.0,Local-gov,170174.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
22975,1.0,Private,226696.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
46571,1.0,Private,239864.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,3.0,United-States,<=50K
45039,2.0,Private,210945.0,HS-grad,9.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
42511,2.0,Private,142673.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
42053,2.0,Self-emp-inc,204742.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,4.0,0.0,3.0,United-States,>50K
18747,3.0,Private,160972.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
19051,4.0,Private,162397.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
31374,1.0,Private,203836.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
35824,2.0,Federal-gov,114059.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
30512,3.0,Local-gov,149210.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
11797,0.0,Private,126038.0,11th,7.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,0.0,United-States,<=50K
36640,1.0,Private,119033.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
36271,2.0,Private,186916.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
21190,0.0,Private,161027.0,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,3.0,United-States,<=50K
31722,3.0,Private,270079.0,1st-4th,2.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,1.0,Puerto-Rico,<=50K
13034,0.0,Private,174907.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,0.0,United-States,<=50K
29640,2.0,Self-emp-inc,200471.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
18579,0.0,Private,163870.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
18097,1.0,Self-emp-inc,102326.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,3.0,3.0,United-States,>50K
20540,4.0,Private,102346.0,Some-college,10.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
42945,1.0,Private,151382.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
3541,0.0,Private,384787.0,Some-college,10.0,Never-married,Sales,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
5692,2.0,Private,120535.0,Some-college,10.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,3.0,United-States,<=50K
12457,3.0,Private,152958.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
4,2.0,Local-gov,161463.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
28348,0.0,Private,154410.0,Some-college,10.0,Never-married,Sales,Own-child,Black,Female,0.0,0.0,1.0,United-States,<=50K
26419,0.0,Private,314823.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
29598,3.0,Private,163671.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,2.0,2.0,United-States,<=50K
44275,3.0,Private,181363.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,4.0,0.0,2.0,United-States,>50K
28244,0.0,Private,145964.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
20964,1.0,Private,232060.0,HS-grad,9.0,Never-married,Sales,Unmarried,White,Female,0.0,0.0,1.0,United-States,<=50K
2984,1.0,Private,212041.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
31295,4.0,Self-emp-not-inc,183358.0,7th-8th,4.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
27436,3.0,Local-gov,188436.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
45197,2.0,Private,162688.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
38864,3.0,Private,64940.0,HS-grad,9.0,Divorced,Handlers-cleaners,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
23848,2.0,Private,395022.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
21812,3.0,Self-emp-not-inc,198759.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
47146,3.0,Private,371408.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
38704,2.0,Private,124915.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
40051,4.0,Private,162343.0,1st-4th,2.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,2.0,Philippines,<=50K
47157,3.0,Private,199763.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
5545,3.0,Private,223660.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
45204,0.0,Private,174461.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
3221,0.0,Private,164970.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
47479,1.0,Private,127610.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
25726,1.0,Private,327901.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
34580,3.0,Private,131686.0,Some-college,10.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,1.0,United-States,<=50K
41797,1.0,Private,135020.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
3211,3.0,Private,181705.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
33627,1.0,Private,119411.0,Bachelors,13.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
20211,2.0,Private,52630.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
27522,1.0,Private,255849.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
16162,3.0,Private,93853.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
28473,1.0,Private,278924.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
9501,4.0,Private,252752.0,Some-college,10.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,0.0,United-States,<=50K
11494,2.0,Private,339921.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
14971,0.0,Private,182812.0,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
5711,3.0,Private,121718.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
11742,3.0,Private,127573.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
6682,1.0,Private,132879.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
4850,2.0,Private,170562.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
48142,2.0,Private,102828.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
30975,2.0,Private,87569.0,Some-college,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
10758,1.0,Private,159929.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
3519,4.0,Local-gov,240124.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
26046,1.0,Private,187392.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
36967,2.0,Local-gov,344624.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,2.0,0.0,2.0,United-States,>50K
31905,0.0,Private,323810.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,3.0,United-States,<=50K
44862,2.0,Private,287008.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
36473,2.0,Private,230684.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
465,1.0,Private,186495.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
38323,1.0,Private,142712.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
41693,2.0,Self-emp-inc,224541.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2.0,3.0,United-States,>50K
37616,0.0,Local-gov,67874.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
12203,0.0,Private,280093.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
17692,1.0,Private,247025.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
22019,4.0,Private,143062.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
10852,1.0,Self-emp-not-inc,156926.0,Bachelors,13.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,4.0,United-States,<=50K
7984,4.0,Self-emp-not-inc,127728.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
13040,4.0,Private,174788.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,0.0,United-States,<=50K
44933,0.0,Private,210935.0,HS-grad,9.0,Never-married,Handlers-cleaners,Other-relative,Black,Male,0.0,0.0,2.0,United-States,<=50K
42010,1.0,Private,47907.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
17447,2.0,Private,386726.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
12653,2.0,Private,29702.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
33221,0.0,Private,227411.0,HS-grad,9.0,Never-married,,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
20185,0.0,Private,207415.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,0.0,United-States,<=50K
35148,0.0,Private,221480.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,0.0,United-States,<=50K
34115,2.0,Self-emp-not-inc,95763.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
11947,2.0,Self-emp-not-inc,246820.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
12223,4.0,Self-emp-not-inc,97933.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,1.0,United-States,>50K
33838,1.0,Private,154874.0,Assoc-acdm,12.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
17370,1.0,Private,99516.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
10986,0.0,Private,117767.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,4.0,United-States,<=50K
7029,2.0,Private,293324.0,Some-college,10.0,Widowed,Transport-moving,Unmarried,White,Female,0.0,0.0,1.0,United-States,<=50K
39853,0.0,Private,117789.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
43761,1.0,Private,106562.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
5407,4.0,,131808.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
45412,3.0,State-gov,139364.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,4.0,0.0,3.0,United-States,>50K
5707,2.0,Private,166863.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
36399,2.0,Private,187563.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
33029,0.0,Private,216867.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,3.0,Mexico,<=50K
19949,0.0,Private,172232.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,0.0,United-States,<=50K
16948,2.0,Self-emp-not-inc,81846.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
17345,0.0,State-gov,176486.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
31606,1.0,Private,147099.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,3.0,United-States,<=50K
8919,1.0,Private,52262.0,Some-college,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
13709,4.0,Private,125933.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
8180,2.0,Private,77313.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
8489,2.0,State-gov,492263.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,2.0,United-States,<=50K
44370,0.0,Private,31008.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
11461,2.0,Private,143046.0,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
38296,2.0,Private,131808.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,2.0,0.0,3.0,United-States,>50K
14068,1.0,Private,170525.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
46435,2.0,Private,175796.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
44004,1.0,Private,184620.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
43007,1.0,Private,153976.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
25588,0.0,Private,244413.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
35339,3.0,Private,83066.0,HS-grad,9.0,Divorced,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,2.0,United-States,<=50K
40048,4.0,,104973.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,3.0,0.0,2.0,United-States,>50K
25132,3.0,Local-gov,114912.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
31874,4.0,Private,134779.0,HS-grad,9.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
26800,1.0,Private,132601.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
20196,2.0,Private,214816.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
35859,0.0,,176047.0,Some-college,10.0,Never-married,,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
21844,2.0,Private,170148.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,0.0,United-States,<=50K
42424,3.0,Private,144844.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
20019,2.0,Private,136986.0,Masters,14.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
29880,0.0,Private,122745.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
10146,0.0,Private,283757.0,11th,7.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,0.0,United-States,<=50K
31974,1.0,Private,182313.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
23643,0.0,Private,203715.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
2579,3.0,Private,566117.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,2.0,United-States,<=50K
32526,2.0,Private,118058.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
1599,2.0,Self-emp-inc,230329.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
17933,0.0,Private,179599.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
27320,2.0,Private,72896.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
23269,1.0,Private,147098.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,3.0,United-States,<=50K
30006,0.0,Private,177543.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
14981,4.0,,174964.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
40602,2.0,Private,320192.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
40687,1.0,Private,144949.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,2.0,China,<=50K
29502,0.0,Private,162282.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
30912,2.0,Private,246891.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
4215,0.0,Private,127879.0,Bachelors,13.0,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,2.0,India,<=50K
41363,0.0,Private,169022.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,0.0,United-States,<=50K
12144,0.0,Private,289982.0,11th,7.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
9598,0.0,Private,186666.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
34399,0.0,Private,178841.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
40740,3.0,Private,220148.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
14871,2.0,Private,173938.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
19075,0.0,Private,172047.0,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
4252,0.0,Private,136935.0,9th,5.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,2.0,Mexico,<=50K
39168,0.0,Private,51973.0,Some-college,10.0,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,0.0,United-States,<=50K
9317,1.0,Private,136986.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,3.0,United-States,>50K
14825,4.0,Private,147280.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
17016,1.0,Private,187560.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,3.0,United-States,<=50K
32310,0.0,Private,143331.0,11th,7.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,0.0,United-States,<=50K
37536,0.0,Private,64421.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,0.0,United-States,<=50K
41369,2.0,Private,142547.0,Assoc-acdm,12.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
24271,1.0,Local-gov,342458.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
41393,1.0,Private,106961.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
13857,2.0,Private,150121.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
